textID,selected_text
b6d12d071c,"I say 'oh man..' jovani asks, 'did you just call me an old man?' haha"
603fa02735,"Stepped on Coco`s foot earlier while feeding the cats; no harm done AFAIK, but now she runs away from me"
c584919516,-t
9e44318306,though.
434ad2efd0,ad
056eafd3b9,Do U have a Morrisons near u?? Their chemist should be open!
ff39ffc00f,tri
5bc318f14f,awake from the nap
575d231452,LOL ok we gotta get the folks from Microsoft and live360 in WA to hire me.
ac2fe45147,t
b0495c5087,Good
337cc68ed8,_oliver  I was off by one year. I really wanted some of Jamies cooking books in ENGLISH!!!! not German.
cdf33d323f,Taking a load of old broken concrete to the landfill. Tried to find a recycler
78bff3d625,heylo johnn (: im a huge fan. hope ur day is awesomee. cuzz im home sick and its kinda less than awesome.. anyways.. PEACE
00ea396ca7,got to clean the bathroom today.
06c9fdb980,maybe going to the movies later? ik ****
0a0c373423,Good
59d93dfb2a,t
f5bbbdc257,try installing Twibble which is a Java based app that should work on most phones
295d95bb65,naisee. is it bad that i can see lens flares all arond me while listening to it? XD cant really catch what they`re saying tho
110fb1af01,y not good
5e9d3a1778,ard
a413fe693f,happene
30e4ba0f40,"Yay! At least I`ll get to see you next year! I`m sad, too."
01f3f364e2,cool  what did you get?
08849ca222,"Also, I am technologically challenged and have a cell phone that only makes phone calls.  Can`t #tweetb4Ueat"
571e0828f8,"yes, at an upgraded consumption rate, too"
2bf2f02994,he already got a shot at having his own show and didn`t prove himself
b094214bd0,nyw
00f1209e69,mad at
2e7de7ae8d,L
2cfd3fb19d,just something different than all the text around it.  There`s no difference whatsoever
fd9fb4f1ad,busy
48d27a58fe,where is the sunshine...the only thing i see are clouds...
354fb0d40a,N
0852733366,"they can be a drag,,but for the most part they come in HANDY  hee hee"
e3d10351c6,"oh, coo; i was suppose to be an intern too!  but dangit, SAT. :| so how`s the intern life? haha"
4d252432cc,swim
ac094c4e56,So much for Skype for BlackBerry in May
1b0a8cba9e,appy
21229d4e1b,t
11a9e39861,i wanna go out
9890c74f80,One of these times I`m going to have the self-awareness NOT to ask one of the principle mourners at a wake how they`re doing.
164df15fbd,Justin`s blanke
98e022a28f,ammar
ec88453ee8,"lacey is alright though. quite a few gashes, and she keeps her tail between her legs"
8732e4522c,express
b357fe5252,whaaat. I still have next week
804482ed6a,"Can you dig it, sucka?  Booker T.  Former WWE Wrestler"
080c0727a0,Burge
7f8935732d,B
41af60f029,happens
587777344e,"Like double posting on twitter?  ;)  lol.  Not me, I don`t take anything."
6cd5fb5782,Updated blog. Shows You Should Be Watching: The Unusuals http://digg.com/u12w7c Go check it out
b812c405ed,_370 i thought he was off until next week...i think we have another week to do his ohmygod please tell me with have another week
3435c1bf57,kno
6b48c708e9,r
d69004b549,me me me!  lol
d89d152ce4,h
8fb17e7f1b,I`m having a fantastically miserable time so far...
ad1237b891,till si
2e05bd5885,"Hello, im good thank you - tottaly tired, been working lots today...tottaly shattered!  what about u"
9c60e709a0,y
b5d5c6caef,a
e41a2b7868,uy
712d8f85a7,your day
c3d279cda8,tw
5d6b3d52b0,tip 2 : at the very least make sure the bottle top is on securely and tightly...
36265d722a,No plans tonight? .............
33b26f5fbe,i
7d59e9dd6b,G
3914fa7992,"hey Nat, just wondering, why are your videos never available on the iPhone?"
30e84b01a0,_k good question  could they?
3d772a60d6,lly mis
4b9e94e2d8,lol yep sure do... although I must get out the house today !!!
04d47599ad,z
cf240ef11f,k
aa5f1492cc,outta
529ce1189c,iss
f915cb9fd1,i`m not partying tonight
c4f0784c9c,Happy
72ffb9d486,ut i`m
a351c5032a,watching  on SNL
d6933febc3,r
f489993b5e,at homee..boring but its okiee gonna see the boyfriend and his momma tomorrow for momma dayy
c0c924e32a,money
dc405bcd61,a
bca2d9c495,all...wi
89d5b3f0b5,an
9535154525,good
12b846508c,cant deal. this 9-5 lif
bc2f4ee602,im at school right now
f957fd3328,"witnessing, sleepin"
6133ad49aa,p
246a76f214,cant fall asleep
c567514034,ugl
39c984c2eb,scratch
2ef7abb5d4,suit where
5bb8674ce0,knackered
f03e4a86e1,ly
d5c88250c8,wonderful
8195593a93,**** exciting!!!!
e2d0bb6a46,"I`m in an 8 now too, but b4 I had kids I was a 6.5! Darn babies making my feet grow"
d5499881e4,i
5af375af34,always
c521d2ac75,o
ff7f6efe91,x
697887b4a1,s
1c474125cf,a
a72a0324aa,studyin`
2970bde3a1,Not by choice.  I have to use it for that one project that never ends!
6d7995cc52,pe
d2ddee6416,d
e8768a7162,n
092f20d1b1,t
c8637c5426,what?! Come as you are!!! But erock just left  bah D:
1339f585ea,sooo long twitters! I`m off to Cuba
31323a99d0,t
7a52ea0a8a,You`ve made me look at old pictures of my cats.  I want them to be kitties again
c086d6e230,Watchin `how to lose a man in 10 days` wiv mum  lol
95a71a0799,All alone at home.....
4631068d01,w
d31e88cc5d,y
2b844ea2f4,i really wanted to go to surfers today
a44a7ec4ff,session=still
1a90989cc0,i think i ordered a few days after you. Maybe you got something that was on backorder?
488ad3f353,yeste
a53ad84961,mp.
1c780a6f6e,u
7d41dbe15c,please
58cbdac642,a
f07d7525d5,iss
3b807ac88d,ay
6b3295ea7c,i was helping my dad re decorate my bedroom. time 4 a shower!
ba4bcf57b5,Its Friday! Only 5 more hours until I`m free!.....until tomorrow.  oh well
8aafc1514d,hate
d0a0422d97,e
08b256927c,anks!
20c8263baf,bee
8777dda932,i
b25637a476,fans
a52203dd88,)
c0c4ac7c7a,i
9ed0319118,Have you seen Wolverine?  Might want to change that pic.  There`s a new sheriff in town.
a8ea5e9a49,e
a0848e88ad,im not a cookie so i wont comment  heh. who were those 2 girls who sang Crush btw? wud u know?
87d5c42884,p
31778724a1,H
57326afaa8,wishing I was attending #beatweetup I even bought a badge
4e95c5d0bb,tonight!
c8035d770d,official... but reven
128c1c3504,rai
903a912442,good
b2fcf4582c,u
dc15fb15b2,bill
bfeaaf889e,just checked my account I also paid twice
7adb14d460,WALES HERE I AM! 1st 2 weeks away in wales. but idk if the guys at school really like me...
fbc44d0924,'Up' is all sold out!!
a6ffb21858,Hellooooooo...
aa7e1f4fe4,someones dead on army wives. Dad just laughed and Mum got annoyed with him. I wanna watch Britains Got Talent
2034d6dcb2,yes ma`am u do have a pretty smile. but you also won`t eat chipotle with me.
dbe49e110b,t.
fdbaccd945,i
0414afb09b,n
daa58bb5d7,y
153d758204,Fiddle
2631f4447e,bad
a8a7654f28,im officially done with school til fall.
70fc5450b8,tweet highli
13e57846a6,I think me gettin a physical change
c9498178ca,Hanging out with  and the Berlin Jarn guys.  http://yfrog.com/8c36ej
7a66758e39,lmao!!! ummm duh gurl I need to buy me some more v-necks I like em!!!
69347cba82,BREAKING NEWS: The broiler at Burger King is down. There will be no burgers at Burger King at lunch!  At least Chicken Fries were there!
c4137ffd37,hate
22a795f188,I know  I have no clean clothes either. And the washer`s in the kitchen  **** you #kitchenfire
eed683a571,t
de1bf1783b,Rain on my parade of beer and fire
9004bfe410,Happy
24fa941c24,wo
a888ed22b2,**** I`m pass 400 updates! Haha! Tweet tweet tweet!!!!!!
a8a388618c,R
16a14d51ce,eous
e062826a60,I miss all you OK girls.    Happy Mother`s Day to all y`all.
9fdbbae837,nch
10c1815b4a,"Finally finished that topic. Quick revision break, then on to How far did Heath change the Conservative party?"
4f6b25d5af,Back from brunch. Hopefully I lured two more friends here.
adbe4d8676,night....
bc7cede054,I don`t have an invite  i might try Mr P Bale for an invite
bce5b5d634,bad
2c8041e6ed,un
df0651c904,haha I really don`t but I`m going to this workshop at school next week. Are you going? Plus my car is broken right now
56ac24fe7a,thrilled
fe66730405,good
ac65050fe7,y
c422f33e79,read
5e36bda7f8,We`ll write a song that turns out the lights <3
27dd0d2ec1,A
e18ba82157,i think she`ll pull through.
c74dbd622d,no
1bc0fcf9ec,Was actually done by my cousin
db535b7b3e,dreading work tomorrow wish I had one more day off
a9c15ea0b2,jea
13f56e9956,still hurts
cca6d31a25,Red? wtf happened
1d6fb06a53,One taken from earlier this week!  http://twitpic.com/4wb42
ba2c264c25,rammer
e5f1e13997,good
7f20b3874a,Making a birthday song to a special person!!
38a1127302,u still
417f3c25ef,good
882d9426d0,y
77528abf9c,"rez,"
21b25ba5c6,Gods sake it isn`t even your birthday yet  i need a cool job like that.
c1a836142f,a
b31486f8c0,did Day
f7e80a4d74,uz
217c1106b7,cuz ima always late haha dammit she got me good
3dbc0f7847,l
ba2e7a1ac1,ice
4d5bbfeddc,pp
16b9332185,!
ead4f91796,tell
60be267f1c,Nothing yet
57ee2b83db,d
55361f5be7,addictive like crack!!
6f4dd292ef,hate history course
f3b0a4cb84,So vacation is good so far?
3bd1a4ef88,b
0434a4de02,"crazy, we live in a small world, and now u live in covina huh? Thas where im @ but back to chino i goooo"
9675c21902,Done a bump out and now back in bed seemingly unable to muster the energy to get up again  Sundays are great.
bd36808ea3,tarted
1c779efb57,_of_the_dead I met a stranger just 10 min ago. He was stalking me at the store
957dadbfd9,ssed
4a002e7c6b,Maybe JD can help you out there I don`t know though  But I will ask!
1265739e54,Good
148582dfe6,http://tinyurl.com/clxl
7c2646b1a8,ld
ef863ba82e,state
7339b184c5,a
66537827a5,py
3309a0e03d,If only my writing wasn`t so scrub.
b7c302c0ab,Get thee yon to the nearest Walgreens upon arrival.
84de0af09e,"i should of gone to kirsty`s for the night, anything to get out of the house"
f3785d459b,To eat or not to eat? Its gonna be my last meal for the next 2 weeks.
1b65fb643c,"lol, sunny and 18 yesterday, Igloo melted, attacked by bushes, recovering today.  How`s things in Chocolateland?"
bbe7ecfac4,BYEEEEE!!!
de8466bd62,Here
9853cc3346,"EH! u dont like retro? tisk tisk, what u been upto? ...apart from waxing ur 'mustache' lol"
e44c9e3d5a,girl in Twitter!
f68a162ae6,Yes. I also use my desktop`s mouse and ketboard as if ot was just a second monitor   http://twitpic.com/4wlpf
1794111db0,night?
23af71b75e,niece and nephew. http://tinyurl.
a590123cd9,LoL!!  I still would have got a look at his face just in case!!
af8106f972,http://twitpic.com/67jzp McFly concerts through the years [H]... Don`t have my `06 one though  :/
8f4cb287be,off to sleep  on 2 katy perry songs as soundtrack  x
e570711aaa,its almost lunch time for you
b66503f26a,r
bba7fc173b,mayfield
03b5049776,k
476dd96b49,app
f7927504e9,r
25c40091ea,"My eyes are starting to hurt! It`s getting super late. But I just gotta keep tweeting. Haha! Philippines tour, please, Tom?"
5383565acd,I`m
a72fd81a70,a
fb6a0f33bb,Its too early
533e5005d2,weekend?
8cd15600d6,w
d46919e9b3,is wondering where all her friends went...
5096898b73,the day
6ec9ef4fc3,has made up her mind.....
12712103a1,"Mmmm, shower."
54a62c239a,hate the dentist
eff3042c00,is watching 1000 places to see before you die
b06478bee5,is working tomorrow all day so can`t do anything tonight  Whats the plan for Saturday?
b27fbf8af6,working @ the preschool....waiting on the kiddies to get here.....making dunkin donuts coffee
6ed5c3c353,of course im almost there and theres traffic
5ba0e6e53b,shoutout to all the beautiful moms out there that these niggas dont appreciate! some one cares Happy Mothers Day!
b64c79dcd6,llent
12249ad9df,gre
81139c7368,@_IANNE I`m at the terrance middle by the left side center. I see u
bf892b8d0f,Having a long island ice tea
b4458fd6a5,"Nanay cried after reading the card I gave her. Hugged her and next thing I knew, I was crying, too! Haha We`re such cry babies. Love her."
af3fed7fc3,e
4dffd0c421,ovely
3a232bf5bb,just got a subponea
1d52e04157,single
5252524b59,good
1f071b53cd,Ag
e851cd57b9,re
cbd651cec8,Happy its the weekend...LOVE has knocked me down ya`ll!!!
cd34c77ff2,ad
897025f513,k
7bfb2d66df,.
6f7127d9d7,All this flirting going on - The ATG smiles. Yay.  ((hugs))
78216a713a,bit
03603ac4f6,!
a4b7684c38,perso
9bcd32d254,day
4ce03d596c,I am doing the same  I want to travel a little!
2bf3b5a062,appy
8390d4aa0d,n
601c948e54,doing chemo
904e0779eb,_boo jealous  can you add `and I really wish nicole was here..but we all know what she`s really doing` to that tweet?
60a30f4402,grea
b39e9d2e2d,Appending the #verticalchinese hash tag is a nice touch.
c1112a3803,"Unfortunately your fix didn`t work..   Oh well, I`m lovin` me some PeopleBrowsr anyways!"
ad4b60b58c,Happ
4e2a81ece4,d
4012e61fce,e
a40a9840b0,Cant fall asleep.
59f71ab95c,Wo
391251bc05,e worse
c79e8c6f71,* My besties. If only  was there.  on Twitpic: http://twitpic.com/67hac - My besties. If only .. http://twitpic.com/67hac
733e189924,e
3710731ceb,gotta shower then go apply for more jobs  hopefully no creepy old men will be working again today *shudder*
7a59c602a8,"Having indian food in the middle of Wales, very very typical, huh?"
ede2f3e11c,"I`m grateful that my kids also don`t like them, lol.  Textbooks are a tool, not the sole means of education"
ef5c7bb3fa,always
b12eeadc7a,phone
d05cc52d1a,It`s cold and cloudy and I have a million loads of washing to do
0342912a84,me?
2322bec408,store. N
68c94de08a,rained out
64885a69ca,enues....wha
5145fc0e41,home bound for mothers day
b071c7bff0,t
dc55096171,n lond thursday
5e7a73c844,Morning...I woke up to watch  on the Today show. You rocked it girl. Wish I could have been there. So close but so far away
e9693ea829,got
bb2158aefc,y
68371960cc,VIP...
78328b1c68,Cloudy day too
a8048c2ff5,r
50a9891f5c,posting my first tweet!!
040e7230e2,s man
c70c2e2336,michael s
c52be6b552,cart path only
cf7b5177aa,"hahaha. I`m driving, so I leave roundabouts when I wake up tomorrow. Arrive proximately 5 hrs from then.  See ya tmw!"
75401a5443,on the phone w. Chantellie ! <3
e8b0f25bfe,Sonny you are a mystery man!  I`m into it thoughh.
48c0dc5b09,ok Im off to pc world then  **** tweet u later **** lol
0966857019,esid
1dec7590cb,hehee!!
f9fb2bd62e,Mom
0157208f9a,haha kk tell me when u remember
28d3a8aef0,One lactose pill is not enough for coffee....oopse
c2b525f0a2,I can safely say I won`t be a euro winner this week!!
4c270117ac,about to book train tickets for friday!
eb19b96f32,Still bored but not long now till the next tour date
411eb100ac,"success! after much grumbling abt how we always waste money on useless gifts, mum sees the ipod nano and loves it"
67e985f8df,that is why I drive a (teeny tiny) honda civic  http://myloc.me/FRy
b027a5473f,Hah!  Sparkly ones at that.
b3ab2dce05,small? we cant choose?
5f3bde3bf7,Natie
4179c07afb,ly hard
fe6f10177d,"_x i was listening to that earlier  and the other day, i was planning something with my friends and i said that. they were ..."
d886708b27,coughs
7ad6e7eb8c,gaah
06f354563e,appy
e56eeb4968,evvies
0dee7266b1,vance!
b76a815c23,.
d861af4635,Just saw a land rover pull into the school parking lot and thought it was spencer
3b15d47de5,i
baf9c9af12,"Haha! Night man, and no, but Im sure I`ll meet her again in my lifetime, in fact I will...no doubt about it."
a309f96613,a
e0e7017bfd,li
80f1f32286,that`s SO YOU!
92e8199331,ivers
f7f91671b8,Wow... my god the whole UI is sooo much snappier. It`s more responsive than TweetDeck now!  Tweets feel like IMs lol
c628741a80,Thank you   I`ve had anxiety issues for years so I think if I can make it through the first couple of days then I will be fine.
d4fdca51c7,d
48b912f2ff,ghest
951a802069,hospital..
7b686593dd,: just the dinner
a76a481571,At the walnut high school prom with becca
628c7ef2bc,YMPH
f1a1a63fe4,sse
a26a810a8d,elieve
b123866c9f,weekend
938186d71c,Yey! holiday Monday in Uk today ... have a chilled day
894c9ada33,last day
9e964bdfda,perky purple nail polish isn`t as perky when its chipped
0a15501f7d,you need to follow me so I could send you a direct message.
7418001c22,ficklenes
807aa145f4,"http://www.facebook.com/pages/HelloTxt/73275306275 this message is posted on HelloTxt Facebook Fan page through HelloTxt, check it out"
2b52970888,r
cef540dee7,"I blocked him too, lets hope it just goes away forever"
c08dcd74dc,I stung myself with stinging nettles all down my shin
c2fe705d02,"*YAAAWN* Stayed up too late last night, still gotta work & get up super early tomorrow"
3d7f8b07c2,he
77dbfbfb73,no
703d6c485d,ttp://tinyurl.com/
ecf4acd914,go with firefox
f13749b165,bad ne
66b1458465,a
19c9b482b0,ast
b2068d79d5,yet
ee0ce21fd3,doing the andy dance  the one on fonzie gomez show ;) haha
ef11265d3e,You are very lucky!!! My legs did not like how long it takes to dry my hair this morning.
b7a83b2609,actually I could do with going to weight watchers
c1f95024cb,ke cwazy!
bf983c9e0d,ama
8b3dd05ab4,p
f728c3d7c8,Don`t know yet  Lemme know if you come up with something though.
257ae8e5d5,irthday this weeken
8e5bc8627a,that gets around the problem I had of doing it all myself  good idea.
ba03ec478e,n
7ea3de2b8f,Than
4cda1699cf,!
29dc72a6a2,at the drive ins with daa crewww
252583020d,Too busy at work today to trash the cubes of vacationing team members
d8a7d7c899,garden
a07b1d9eea,"Woke Up,I Wanna Stay In My bed"
5562fd3c9b,l
2e277c6d53,!
4c62eea962,no one wants a #VirtualKiss
6ade0d4ec8,"hmm  is following me and to think, they declined thehodge.co.uk for inclusion into there network"
2ca2b275ba,good
4627ff9406,sleepin
b70e61e2cb,.
024b8d4b95,activity
5073bd3ff7,ap.
10685ab412,My wife lost her sprint blackberry 8330 on a bike ride in AM.  Anyone have an extra BB laying around? retweet
291c7d1408,iss
f93e839766,ate
e11c0371de,vely
d8e66aad62,there`s a guy in my house so i can`t go downstairs with no pants
cb3ca1167f,miss anthon
777e9e8289,O
94bf29f7f1,"I`m in tantra, anyone from kirki will know how sad this is, I`m drowning my sorrows ;)"
7007eaf319,bad
c6ab65bfbc,rry  my sidekic
3194919831,last thursday
c9ac4056b1,Whatever. Workweek`s over. Time to go play with new phone. Sim card didn`t transfer contacts list
db6bd6cb74,i
c07b4baa13,witterTakeover
0370c393f0,I`m not looking forward to the crazy commute come with everything that`s going on down here
ba6bd3ecd9,you should come out!!
25c71e1832,wasn`
12c28b4d30,wheelchair fitting today for mall buzzing & Home Depot. 'Homebound' just got REAL old  Goal: taxi yellow or electric RED!
0a7ecfa4a8,"well, its more the word bat (as in baseball) and **** and then viggo  not bat as in tiny little thing"
a181702898,i can`t call you cause my portable sais that this number not excist  i want so much to talk to you
1591b6b754,leep
c172ff7e6b,ahhhh it won`t let me watch the video on my phone
e5cc43e0dd,Thinking about someone. Now a days I think more and code less  What is it...?
8e813fab62,v
c664dedbce,is going to shul
f995f0bd22,e
6774ef79d9,Good
97f97f920a,iss
c18377388a,sounds
5d42f675f6,p
772c43354f,p
20ec7c7c32,LMFAO!
65ffd159b2,a
8a71d94642,...yup..still havent packed
f1bcb729bf,joining twitter
56a4a95457,pass
1829720416,"actually I meant motorbike. Not much touring, but I commute when possible -- about 90 min. roundtrip so it`s kinda like touring"
e44048aceb,"Susan,"
0acdbe351f,"When I heard 'No One' from Alicia Keys like, 10 minutes ago? You made my night"
2dc0c68463,Im moving to canada
8cf2a29c90,town again!
7123b12f2c,e
aca672028f,happene
2931511253,Getting ready for a long weekend of work..friday Saturday and Sunday
c8fedd6f7e,a
57721b67b0,u
4f9302d896,t
79dc6a41f9,ther
0f1d0bfe9e,ya`ll
c1957883ed,attics to eden out today !
9b4988798c,l
bc0714fe25,"It`s about time I let people know whats happenning, although I often wonder why I bother   but hey it`ll soon be Christmas........"
4f0f5e6688,"alone,"
f87e6f6f93,day
31d8dd4287,e
e3157d7984,Mine are older than yours.
6a5ec5682e,"so ready for dc tomorrow, photo trippin`"
d3b4198d69,I need a job to keep me above waters...thought I had one but apparently its 'Casual' so now on the search again
d9487f0568,elous
d5f9adc8e1,st!!!! hate
6f2331ede5,app
1cd8d5467f,much!
e5e0223e4c,at thee mall
dbf2760981,Quiz
5cfb77397c,Tiri
bddb042572,it.ly
4c8bffec8c,ettes
37d1afaad1,Room is so empty
1ab42e9a66,The bunny is longing for the hoodie she left in the car   brrr....
4fa71e7e5f,t
0d8643e4a3,"- u aint lost me, i`m right here"
eedc5ecfd4,m
8710255207,Indeed!
cbdb23868f,i
aca23709de,"Just watched the trailer for the new Sam Raimi movie, Drag me to Hell.  Looks interesting, but there was no humor in it."
a53bc356c2,o
6009a39fc0,R
adeb98adaf,NW Macedonia: Few rainy days in a row.
336ef6777c,"One final down, two to go!"
0869285805,Me neither. But it`s no longer about what we want. It`s about fairness. And fairness is whatever government says it is.
58a123f4c0,"How BOut What Your Doing Now, or what you gonna do today  lol"
26f03060be,"No problem. Unfortunately, I think it was just something I had to sort out on my own."
b3beff7cdd,_autism BUT on the bright side you`re on twitter! Morning!
879c08e943,nt
0ee485322b,goodnight twitterville! really enjoyed pearl harbor. now off to sleep and cuddle with my hot man!  i will have good dreams tonight! XOXO
75818c1f34,Smith/Amherst mini-reunion last night was fun- how i miss the old days
e9f31b1bf7,transcribing my tenth (and last) report for the night
30ac477e90,too.
349af9407c,e
7f97386062,haha yeah it was
500b850b3a,I`m gonna miss the show  at whitby for the weekend! btw i love your show! Radio 1 is always on! ly x
631837c7c6,world
791efe0b6f,l
a52d9c7dec,"great, Radio"
07367e1735,interne
b577cd2a57,catching up on House  season finale monday!
7010b3bae0,haha. the pic wrong. haha. now the one is then correct.
64433dc5dc,why why
5f40b0f0d6,_Claire its sunny here  I will send some over to you
3ee2661fd3,What To Say?
67edc5cda8,Sitting and waiting and hoping this lady would hurry the hell up... I hate moving... It super sucks...
556565a143,bored
783557bcb7,at
9fa26acb0f,I`ve already been cleaning for over an hour!!! So much more http://twitpic.com/67gzx
2a75121552,t
baf5c3b438,i don`t wanna work over the weekend
9d47870bab,"op,"
5ea02d49eb,p
545e1bc104,i`m
f1d7662793,sleep
871091e0a2,maybe cause you look so innocent
a63494f7f1,I`ve gotta watch out for those stealth skillz! I always forget.
f82dcd0460,"haircut as short as possible, even change color , new me"
798a6382f1,i`m awake while others sleep
bfddf4f6a2,imperialist
a14955274a,I think I have H1N1...     Or maybe just a cold.
c378cd487e,Happ
ba95446fac,It`s been doing it for two days. We have a comcast technician scheduled for tomorrow morning.
77355a29b6,m
321ce238e7,On tha` bus
27df19d799,tonight
68257ebec2,Did you get your free chocolate?!? I still haven`t gotten my email.
979d46a2d4,y
fac51276da,"_20 I hope he does it soon, and i know i hate fakes"
5a7c51d790,sleepin
9014625463,ungs
0925cf869b,it`s not.
531716ef0c,i told myself i wasn`t gonna cry and then one kid that everyone made fun of all year said 'it`s been a good year'
b9e8fc045c,i
0c5b15af47,never thought my daughter would want to borrow my clothes... even less that she would suggest that i borrow hers... luckily it didnt fit
7cadd0a40d,s
23c707b638,sound
2ee8f711cc,"I kno I`m behind the times on this one, but I just learned that Troy 't-bag' Dixon died back on dec. 8th 2008. RIP Troy."
4823447b06,song
131798455c,Bank holiday  Off to the station now. Catch you all later.
19e66b7b96,feelin
e852549bd4,yeah except the spurs aren`t in the champs like they usually are.
c3a3d2b1ec,sorr
b934655779,but then you won`t see Her hotness much either
53afaef8f1,","
4f59a42713,Live TV coming to the XBox 360.  But only if you live in the UK.  http://tinyurl.com/kq47ah
85a02242e3,"Its been a slow day at home, one of my kids is sick  .  This little picture cheered me up http://is.gd/JrLa"
b053d4b636,e
6ab9a27c6f,ttp://tinyurl.com/mx
fa39f16e83,*cough cough hack hack
f9a3783c52,The flowers grow!!
57558f3cbe,i
8b56a3a5b8,Cooking brown rice  http://bit.ly/gihac
9d263a3553,serial
8d9769220b,ome.
a862c3b17c,elieve the
3e8c5c8cdd,i`m probably the only person in the world that uses tweetie from my ipod touch & not an iphone  ghetto? haha
31fa81e0ae,!
e0b28abe20,ood
ebc1e3bcb6,Y
a4f5a18cb7,*hugs*
4ccd06517b,"_333 Yeah.    I couldn`t call my Dad, Mom, or brother either.  Mom = On the phone.  Dad = Phone card expired.  Brother = At work."
154f2174b3,thanks!
51e5a6e49a,"In rural #thailand, 2630 is considered posh"
cfb572ddcb,"Is about to go in the garden, weeding, mulching, cutting down and anything else that I find to do"
68df9d2478,Check out my latest FB post.  (Things I want to happen). I don`t think you can miss it.
e4773d2652,Mode: Home Office
67815aa667,you should enter the giveaway then!!!! who couldn`t use $25...I know I could
0c751dc283,(y
4af4380faa,Sorr
f3e2413b15,yeeeeah . . . and it was in into too  seen Empire top 100 computer games? http://www.empireonline.com/100greatestgames/
b244cf82f7,r
38a876ce49,t
a87e5b124e,r
33b2de265e,YA I JUST GOT A TWITT FROM SOMEBODY SAYIN IT LOOKS LIKE ITS GONNA RAIN OUT HERE ON THE WEST COAST..I AINT BEEN OUTSIDE YET.
89496e0696,n
3236f06649,m
b0b3c619ec,p
bc4061f80d,"Just found about ten typos in one story in the Plain Dealer, including one run on sentence. It happens more and more these days"
5a1a7e1726,Gla
0274567d50,i havent gotten any prank calls making me laugh in so long.
22c06dbbd7,"yay! now ill shall take your picture, and get a tattoo on my arm"
0f99e47e00,"I just put my computer up on craigslist. I`ve had the same case, monitor, and speakers for over 5 years."
cc79c878c5,_jayy It might hav to cost u a History essay.
fc0e7ea470,I want to join but i live in michigan
a02abc9bef,Just realized you can get arrested for public disturbance. oh well i`ll take my chances.
7753371e17,"hiya, hows your week been?? just tried to DM you but your not following!  x"
9d05a89879,di
5fa1606fcf,h
333b617776,Tanna!
881aeb2f99,"Off to the shelters around me to look for her.  I hope she is okay, so afraid that she is going to get hit by a car. Can`t stop crying"
3d1f9bd366,jealo
c4747b8afc,"Whoa man, now THAT was a great one. I went to Heaven for 5 seconds. U know why lah but pls shhh. LOL. So sorry u weren`t there!"
de447999c8,I think I`m gonna try to go vegetarian again....and no soda and majorly cutback on beer...too many carbs....but its so yummyyy
a52705bcce,eeth
1955cb4238,elebrates
d0253fe4ae,dbl
07be3be42a,l
2a72ef762f,Rin
ce0eb5683c,tired
afa50a2b3d,sunshine
e487233140,a
ac50a7fda5,"my to do list is bananas, before i leave for Europe BOOOO"
644244cbc0,"i had had a baked dinner yummy  cant wait for new short stack tv, what kind of dips shall it be?"
257681f691,Sittting in my seat watching the tyra show
dc5c8ff513,L.A. said 'wipe the slate clean' before the jelly!
3563afd497,"we`re gonna miss you. dont worry, there will be more for sure!"
cf6c4b4a00,feeling
919cc6ac79,.
4887a44500,p
09a0ae9f66,...
0b5d29b8e4,clo
2e3ed4ea30,tired
08e6fe663e,ut she
59c0bf2096,Started
d3994c8a1b,et
2a5f644596,e...
ac05f53862,Good
9298e521cd,J
bfc6e40ae6,All the food in my house has sugar ants in it
0b52011589,u
6b27e4e1a6,ola....
f1249e2218,I loveeee NY! Getting breakfast then gonna go mimis I`m sooo tiredddd! missing him ODeeee! Love you
733a1a160e,I gave my brother a hug good-bye.. as he took a load of furniture away from the house. He took the mattress I like
e82799ecf7,"Been there done that with the laundry!  you know it sucks, but it is so nice to of them to do it...just say thanks."
f2c63f0036,"_01 here is winter, but not snow"
da08c42b54,Happy
7994a5c310,At nosely safari park with Leah
42c0e9568e,& I got too much work to do
89d58a0517,Good
2f93e3a903,sleep good last
53578e9244,Ahhhh
5a913fb61d,ing?
4130245871,_Aries Me and that person have something in common then! LOL jk....
9d152ac0aa,_cowan oh cool!  I`m gonna crash and sleep. I have been like 40 some hours working lol
8b1891bdfe,Happ
64732adfbd,"lady is clean now, im going to calexico in a moment, i have so much things to do today, and i wanna go and watch the hanna montana movie"
dbb504cc4f,is STILL sick. But still loves revenge and the possibility of more revenge to come
e7a61e7bf1,Hello Twitters
3723ddd113,Trying to get this swimmer`s ear to go away!!
344467bdaf,p
a50bce3f87,Apple.
17e6c97023,what? You won`t be two blocks away any more?
96ea584a29,Off to work
8602a4b995,http://bit.ly/13f5m0  You are not alone in your disbelief but I am quite happy with evolution. It beats the alternatives posited
dc336f3c80,"ohh ic ic haha, iyaa my summer is filled with ONE Course that lasts for the whole summer"
1151adda60,ph
ba08b22ab8,l
758072a936,if mom gets paid...
e73fbecac4,I`m so stupid! It`s Star Wars Day!!! May the 4th be with you!!!
19bdfd834b,i
25bb13b1ee,l
289722520f,im well bored  had a great half term and i dont wanna go back to school on monday :`( enjoying the hot weatler lo0l ;)
51ebbe6ed8,t
3af69da33b,tu
8d49772ab0,t
a7b2b3ec1d,a
8fcb176708,tour got canceled
2f1216b6ae,i
91da197673,"no you didn`t,  not more then me anyway"
3611ede525,elieve ha
