parent,run_id,task,stratum,n_children,n_artifacts,n_silent,artifact_coverage,policy,picked,picked_pool_n,top1_expected,raw_regret,rank_expected,observed_low_stage_wall_s,full_eval_count,historical_all_full_runtime_s,cost_restart_exact_s,cost_continue_exact_s,cost_ratio_restart_exact,cost_ratio_continue_exact
leaf-classification__239c7e7b1c754e3c964e2a79deca5005,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,full_external,leaf-classification__73e11f5203254134a921f4cb4cf0f43f,1,1.0,0.0,1,107.4,3,176.68188110366464,176.68188110366464,176.68188110366464,1.0,1.0
leaf-classification__239c7e7b1c754e3c964e2a79deca5005,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,full_self_report_available,leaf-classification__d7f05a7d1c444f3b83fc5cb5e0070510,1,0.0,0.0013900000000000023,2,107.4,3,176.68188110366464,176.68188110366464,176.68188110366464,1.0,1.0
leaf-classification__239c7e7b1c754e3c964e2a79deca5005,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,sub120_available,leaf-classification__73e11f5203254134a921f4cb4cf0f43f,1,1.0,0.0,1,107.4,0,176.68188110366464,107.4,107.4,0.6078721786813281,0.6078721786813281
leaf-classification__239c7e7b1c754e3c964e2a79deca5005,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,artifact120_escalate_silent,leaf-classification__73e11f5203254134a921f4cb4cf0f43f,1,1.0,0.0,1,107.4,0,176.68188110366464,107.4,107.4,0.6078721786813281,0.6078721786813281
leaf-classification__3c164f72f3244432b38a52ea18357921,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,random,leaf-classification__0012a07f48b648679734623e5e3acbee|leaf-classification__156c3f5007194dec993c6183a80af50f|leaf-classification__6a0fb84e84c54521889bbf92076512f0,3,0.6666666666666666,0.0005299999999999992,1.3333333333333333,106.6,0,168.19164774939418,0.0,0.0,0.0,0.0
leaf-classification__3c164f72f3244432b38a52ea18357921,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,full_external,leaf-classification__0012a07f48b648679734623e5e3acbee|leaf-classification__156c3f5007194dec993c6183a80af50f,2,1.0,0.0,1,106.6,3,168.19164774939418,168.19164774939418,168.19164774939418,1.0,1.0
leaf-classification__3c164f72f3244432b38a52ea18357921,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,full_self_report_available,leaf-classification__0012a07f48b648679734623e5e3acbee,1,1.0,0.0,1,106.6,3,168.19164774939418,168.19164774939418,168.19164774939418,1.0,1.0
leaf-classification__3c164f72f3244432b38a52ea18357921,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,full_self_report_complete,leaf-classification__0012a07f48b648679734623e5e3acbee,1,1.0,0.0,1,106.6,3,168.19164774939418,168.19164774939418,168.19164774939418,1.0,1.0
leaf-classification__3c164f72f3244432b38a52ea18357921,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,sub120_available,leaf-classification__0012a07f48b648679734623e5e3acbee|leaf-classification__156c3f5007194dec993c6183a80af50f,2,1.0,0.0,1,106.6,0,168.19164774939418,106.6,106.6,0.6338007946674865,0.6338007946674865
leaf-classification__3c164f72f3244432b38a52ea18357921,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,artifact120_escalate_silent,leaf-classification__0012a07f48b648679734623e5e3acbee|leaf-classification__156c3f5007194dec993c6183a80af50f,2,1.0,0.0,1,106.6,0,168.19164774939418,106.6,106.6,0.6338007946674865,0.6338007946674865
leaf-classification__6ab44b6035424b84aa5f92009d7da965,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,random,leaf-classification__991d5e2597c6435aa1d658f2f46639f1|leaf-classification__ee501d742baa4e5eb3737e1746896c43,2,0.5,0.02407999999999999,1.5,160.9,0,192.05969121307135,0.0,0.0,0.0,0.0
leaf-classification__6ab44b6035424b84aa5f92009d7da965,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,full_external,leaf-classification__991d5e2597c6435aa1d658f2f46639f1,1,1.0,0.0,1,160.9,2,192.05969121307135,192.05969121307135,192.05969121307135,1.0,1.0
leaf-classification__6ab44b6035424b84aa5f92009d7da965,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,full_self_report_available,leaf-classification__991d5e2597c6435aa1d658f2f46639f1,1,1.0,0.0,1,160.9,2,192.05969121307135,192.05969121307135,192.05969121307135,1.0,1.0
leaf-classification__6ab44b6035424b84aa5f92009d7da965,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,full_self_report_complete,leaf-classification__991d5e2597c6435aa1d658f2f46639f1,1,1.0,0.0,1,160.9,2,192.05969121307135,192.05969121307135,192.05969121307135,1.0,1.0
leaf-classification__6ab44b6035424b84aa5f92009d7da965,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,sub120_available,leaf-classification__991d5e2597c6435aa1d658f2f46639f1,1,1.0,0.0,1,160.9,0,192.05969121307135,160.9,160.9,0.8377603805553205,0.8377603805553205
leaf-classification__6ab44b6035424b84aa5f92009d7da965,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,artifact120_escalate_silent,leaf-classification__991d5e2597c6435aa1d658f2f46639f1,1,1.0,0.0,1,160.9,0,192.05969121307135,160.9,160.9,0.8377603805553205,0.8377603805553205
leaf-classification__abd955fe1fad4d7a9b4bac2c62a6b1ae,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,random,leaf-classification__494524617b54420f82384eeeca1bb3f8|leaf-classification__eed56a4de8c846d199c496cea22662c6,2,0.5,0.017565000000000004,1.5,44.3,0,50.29974092915654,0.0,0.0,0.0,0.0
leaf-classification__abd955fe1fad4d7a9b4bac2c62a6b1ae,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,full_external,leaf-classification__494524617b54420f82384eeeca1bb3f8,1,1.0,0.0,1,44.3,2,50.29974092915654,50.29974092915654,50.29974092915654,1.0,1.0
leaf-classification__abd955fe1fad4d7a9b4bac2c62a6b1ae,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,full_self_report_available,leaf-classification__eed56a4de8c846d199c496cea22662c6,1,0.0,0.03513,2,44.3,2,50.29974092915654,50.29974092915654,50.29974092915654,1.0,1.0
leaf-classification__abd955fe1fad4d7a9b4bac2c62a6b1ae,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,full_self_report_complete,leaf-classification__eed56a4de8c846d199c496cea22662c6,1,0.0,0.03513,2,44.3,2,50.29974092915654,50.29974092915654,50.29974092915654,1.0,1.0
leaf-classification__abd955fe1fad4d7a9b4bac2c62a6b1ae,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,sub120_available,leaf-classification__494524617b54420f82384eeeca1bb3f8,1,1.0,0.0,1,44.3,0,50.29974092915654,44.3,44.3,0.8807202419271556,0.8807202419271556
leaf-classification__abd955fe1fad4d7a9b4bac2c62a6b1ae,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,1.0,artifact120_escalate_silent,leaf-classification__494524617b54420f82384eeeca1bb3f8,1,1.0,0.0,1,44.3,0,50.29974092915654,44.3,44.3,0.8807202419271556,0.8807202419271556
leaf-classification__f0411bcb7c8d46b38b6395c0a137f9fd,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,random,leaf-classification__60b488f9620146388be7609e453aee44|leaf-classification__b98b686b95184ee98e13a7e8b7ed4368|leaf-classification__dd2c3d9b946e4ada942d99bcabfe7d98,3,0.3333333333333333,4.005413333333333,2,148.7,0,320.5955135989934,0.0,0.0,0.0,0.0
leaf-classification__f0411bcb7c8d46b38b6395c0a137f9fd,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,full_external,leaf-classification__60b488f9620146388be7609e453aee44,1,1.0,0.0,1,148.7,3,320.5955135989934,320.5955135989934,320.5955135989934,1.0,1.0
leaf-classification__f0411bcb7c8d46b38b6395c0a137f9fd,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,full_self_report_available,leaf-classification__dd2c3d9b946e4ada942d99bcabfe7d98,1,0.0,12.00793,3,148.7,3,320.5955135989934,320.5955135989934,320.5955135989934,1.0,1.0
leaf-classification__f0411bcb7c8d46b38b6395c0a137f9fd,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,full_self_report_complete,leaf-classification__dd2c3d9b946e4ada942d99bcabfe7d98,1,0.0,12.00793,3,148.7,3,320.5955135989934,320.5955135989934,320.5955135989934,1.0,1.0
leaf-classification__f0411bcb7c8d46b38b6395c0a137f9fd,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,sub120_available,leaf-classification__60b488f9620146388be7609e453aee44,1,1.0,0.0,1,148.7,0,320.5955135989934,148.7,148.7,0.4638243321957293,0.4638243321957293
leaf-classification__f0411bcb7c8d46b38b6395c0a137f9fd,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,0,1.0,artifact120_escalate_silent,leaf-classification__60b488f9620146388be7609e453aee44,1,1.0,0.0,1,148.7,0,320.5955135989934,148.7,148.7,0.4638243321957293,0.4638243321957293
leaf-classification__fc1a4fb5b3cd4cedafd1b81e84071adf,cards_senior_0808.jsonl:33,leaf-classification,easy,2,1,1,0.5,random,leaf-classification__04ab1a90eab841ddb77c99d84c5e1463|leaf-classification__8d613d315033481d990dc9c0af53620a,2,0.5,0.221175,1.5,134.0,0,1580.8765425961465,0.0,0.0,0.0,0.0
leaf-classification__fc1a4fb5b3cd4cedafd1b81e84071adf,cards_senior_0808.jsonl:33,leaf-classification,easy,2,1,1,0.5,full_external,leaf-classification__8d613d315033481d990dc9c0af53620a,1,1.0,0.0,1,134.0,2,1580.8765425961465,1580.8765425961465,1580.8765425961465,1.0,1.0
leaf-classification__fc1a4fb5b3cd4cedafd1b81e84071adf,cards_senior_0808.jsonl:33,leaf-classification,easy,2,1,1,0.5,full_self_report_available,leaf-classification__8d613d315033481d990dc9c0af53620a,1,1.0,0.0,1,134.0,2,1580.8765425961465,1580.8765425961465,1580.8765425961465,1.0,1.0
leaf-classification__fc1a4fb5b3cd4cedafd1b81e84071adf,cards_senior_0808.jsonl:33,leaf-classification,easy,2,1,1,0.5,full_self_report_complete,leaf-classification__8d613d315033481d990dc9c0af53620a,1,1.0,0.0,1,134.0,2,1580.8765425961465,1580.8765425961465,1580.8765425961465,1.0,1.0
leaf-classification__fc1a4fb5b3cd4cedafd1b81e84071adf,cards_senior_0808.jsonl:33,leaf-classification,easy,2,1,1,0.5,sub120_available,leaf-classification__8d613d315033481d990dc9c0af53620a,1,1.0,0.0,1,134.0,0,1580.8765425961465,134.0,134.0,0.08476310223437346,0.08476310223437346
leaf-classification__fc1a4fb5b3cd4cedafd1b81e84071adf,cards_senior_0808.jsonl:33,leaf-classification,easy,2,1,1,0.5,artifact120_escalate_silent,leaf-classification__8d613d315033481d990dc9c0af53620a,1,1.0,0.0,1,134.0,1,1580.8765425961465,1699.617034861818,1579.617034861818,1.0751105409348876,0.9992032852026129
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,0,2,0.0,random,learning-agency-lab-automated-essay-scoring-2__70e2d9903c9a4c9cbeb84d1deb7775c2|learning-agency-lab-automated-essay-scoring-2__ec12b99e12db4b4fa87adb2a6ce1a191,2,0.5,0.006610000000000005,1.5,61.7,0,5880.804950714111,0.0,0.0,0.0,0.0
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,0,2,0.0,full_external,learning-agency-lab-automated-essay-scoring-2__ec12b99e12db4b4fa87adb2a6ce1a191,1,1.0,0.0,1,61.7,2,5880.804950714111,5880.804950714111,5880.804950714111,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,0,2,0.0,full_self_report_available,learning-agency-lab-automated-essay-scoring-2__ec12b99e12db4b4fa87adb2a6ce1a191,1,1.0,0.0,1,61.7,2,5880.804950714111,5880.804950714111,5880.804950714111,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,0,2,0.0,full_self_report_complete,learning-agency-lab-automated-essay-scoring-2__ec12b99e12db4b4fa87adb2a6ce1a191,1,1.0,0.0,1,61.7,2,5880.804950714111,5880.804950714111,5880.804950714111,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,0,2,0.0,sub120_available,learning-agency-lab-automated-essay-scoring-2__70e2d9903c9a4c9cbeb84d1deb7775c2|learning-agency-lab-automated-essay-scoring-2__ec12b99e12db4b4fa87adb2a6ce1a191,2,0.5,0.006610000000000005,1.5,61.7,0,5880.804950714111,61.7,61.7,0.010491760994812065,0.010491760994812065
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,0,2,0.0,artifact120_escalate_silent,learning-agency-lab-automated-essay-scoring-2__ec12b99e12db4b4fa87adb2a6ce1a191,1,1.0,0.0,1,61.7,2,5880.804950714111,5942.504950714111,5702.504950714111,1.010491760994812,0.9696810213067262
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,random,learning-agency-lab-automated-essay-scoring-2__2fd4cc3940ce4d0fb1c213b397104657|learning-agency-lab-automated-essay-scoring-2__ba54479d2a1e448e80aa38d85d4d6470,2,0.5,0.0018500000000000183,1.5,240.2,0,2207.980604171753,0.0,0.0,0.0,0.0
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,full_external,learning-agency-lab-automated-essay-scoring-2__2fd4cc3940ce4d0fb1c213b397104657,1,1.0,0.0,1,240.2,2,2207.980604171753,2207.980604171753,2207.980604171753,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,full_self_report_available,learning-agency-lab-automated-essay-scoring-2__2fd4cc3940ce4d0fb1c213b397104657,1,1.0,0.0,1,240.2,2,2207.980604171753,2207.980604171753,2207.980604171753,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,full_self_report_complete,learning-agency-lab-automated-essay-scoring-2__2fd4cc3940ce4d0fb1c213b397104657,1,1.0,0.0,1,240.2,2,2207.980604171753,2207.980604171753,2207.980604171753,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,sub120_available,learning-agency-lab-automated-essay-scoring-2__2fd4cc3940ce4d0fb1c213b397104657|learning-agency-lab-automated-essay-scoring-2__ba54479d2a1e448e80aa38d85d4d6470,2,0.5,0.0018500000000000183,1.5,240.2,0,2207.980604171753,240.2,240.2,0.10878718750797299,0.10878718750797299
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,artifact120_escalate_silent,learning-agency-lab-automated-essay-scoring-2__2fd4cc3940ce4d0fb1c213b397104657,1,1.0,0.0,1,240.2,2,2207.980604171753,2448.1806041717527,2208.1806041717527,1.108787187507973,1.000090580505835
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,2,0,2,0.0,random,learning-agency-lab-automated-essay-scoring-2__582b2c4449b042abbd35afa7f0161ae7|learning-agency-lab-automated-essay-scoring-2__6e8d2b60f702410b9ce09b32bd3a5b2d,2,0.5,0.54453,1.5,137.4,0,5939.8168885707855,0.0,0.0,0.0,0.0
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,2,0,2,0.0,full_external,learning-agency-lab-automated-essay-scoring-2__582b2c4449b042abbd35afa7f0161ae7,1,1.0,0.0,1,137.4,2,5939.8168885707855,5939.8168885707855,5939.8168885707855,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,2,0,2,0.0,full_self_report_available,learning-agency-lab-automated-essay-scoring-2__582b2c4449b042abbd35afa7f0161ae7,1,1.0,0.0,1,137.4,2,5939.8168885707855,5939.8168885707855,5939.8168885707855,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,2,0,2,0.0,sub120_available,learning-agency-lab-automated-essay-scoring-2__582b2c4449b042abbd35afa7f0161ae7|learning-agency-lab-automated-essay-scoring-2__6e8d2b60f702410b9ce09b32bd3a5b2d,2,0.5,0.54453,1.5,137.4,0,5939.8168885707855,137.4,137.4,0.023132026218582746,0.023132026218582746
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,2,0,2,0.0,artifact120_escalate_silent,learning-agency-lab-automated-essay-scoring-2__582b2c4449b042abbd35afa7f0161ae7,1,1.0,0.0,1,137.4,2,5939.8168885707855,6077.216888570785,5837.216888570785,1.0231320262185828,0.9827267402472591
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,3,2,1,0.6666666666666666,random,learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d|learning-agency-lab-automated-essay-scoring-2__5ea8aa0cafac46408fa42d1c3e30d058|learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,3,0.3333333333333333,0.009013333333333318,2,168.3,0,5250.388808488846,0.0,0.0,0.0,0.0
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,3,2,1,0.6666666666666666,full_external,learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,1,1.0,0.0,1,168.3,3,5250.388808488846,5250.388808488846,5250.388808488846,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,3,2,1,0.6666666666666666,full_self_report_available,learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,1,1.0,0.0,1,168.3,3,5250.388808488846,5250.388808488846,5250.388808488846,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,3,2,1,0.6666666666666666,full_self_report_complete,learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,1,1.0,0.0,1,168.3,3,5250.388808488846,5250.388808488846,5250.388808488846,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,3,2,1,0.6666666666666666,sub120_available,learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,1,1.0,0.0,1,168.3,0,5250.388808488846,168.3,168.3,0.03205476892071155,0.03205476892071155
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,3,2,1,0.6666666666666666,artifact120_escalate_silent,learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,1,0.0,0.008480000000000043,2,168.3,1,5250.388808488846,2035.7985892772674,1915.7985892772674,0.38774244413780967,0.36488699392696367
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,random,learning-agency-lab-automated-essay-scoring-2__71b7798f122449e7bcd5933fe6c9d375|learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,2,0.5,0.0009850000000000136,1.5,146.0,0,2061.1014482975006,0.0,0.0,0.0,0.0
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,full_external,learning-agency-lab-automated-essay-scoring-2__71b7798f122449e7bcd5933fe6c9d375,1,1.0,0.0,1,146.0,2,2061.1014482975006,2061.1014482975006,2061.1014482975006,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,full_self_report_available,learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,1,0.0,0.0019700000000000273,2,146.0,2,2061.1014482975006,2061.1014482975006,2061.1014482975006,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,full_self_report_complete,learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,1,0.0,0.0019700000000000273,2,146.0,2,2061.1014482975006,2061.1014482975006,2061.1014482975006,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,sub120_available,learning-agency-lab-automated-essay-scoring-2__71b7798f122449e7bcd5933fe6c9d375|learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,2,0.5,0.0009850000000000136,1.5,146.0,0,2061.1014482975006,146.0,146.0,0.07083591160473837,0.07083591160473837
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,0.0,artifact120_escalate_silent,learning-agency-lab-automated-essay-scoring-2__71b7798f122449e7bcd5933fe6c9d375,1,1.0,0.0,1,146.0,2,2061.1014482975006,2207.1014482975006,1967.1014482975006,1.0708359116047383,0.9543933171859904
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,2,0,1.0,random,learning-agency-lab-automated-essay-scoring-2__50c87d8406ad4f17aa7b023c05d6a44c|learning-agency-lab-automated-essay-scoring-2__ca6e4102a52745a388d5d1e6a5630a60,2,0.5,0.015060000000000073,1.5,204.0,0,6523.93625330925,0.0,0.0,0.0,0.0
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,2,0,1.0,full_external,learning-agency-lab-automated-essay-scoring-2__ca6e4102a52745a388d5d1e6a5630a60,1,1.0,0.0,1,204.0,2,6523.93625330925,6523.93625330925,6523.93625330925,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,2,0,1.0,full_self_report_available,learning-agency-lab-automated-essay-scoring-2__ca6e4102a52745a388d5d1e6a5630a60,1,1.0,0.0,1,204.0,2,6523.93625330925,6523.93625330925,6523.93625330925,1.0,1.0
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,2,0,1.0,sub120_available,learning-agency-lab-automated-essay-scoring-2__50c87d8406ad4f17aa7b023c05d6a44c,1,0.0,0.030120000000000036,2,204.0,0,6523.93625330925,204.0,204.0,0.03126946556176442,0.03126946556176442
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,2,0,1.0,artifact120_escalate_silent,learning-agency-lab-automated-essay-scoring-2__50c87d8406ad4f17aa7b023c05d6a44c,1,0.0,0.030120000000000036,2,204.0,0,6523.93625330925,204.0,204.0,0.03126946556176442,0.03126946556176442
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,5,2,3,0.4,random,mlsp-2013-birds__2d983a9212234554a59cec88a93e6e0b|mlsp-2013-birds__908d280fda604c43bb7a5e87420e46c3|mlsp-2013-birds__9ccfc1b22cde40db8fc67b8081d0293b|mlsp-2013-birds__9d6111ad09d84e7aa563821c26dd77b2|mlsp-2013-birds__ed8784a6a4c44472a644dcb7a4360f3b,5,0.2,0.0036280000000000756,3,514.6,0,2852.5744729042053,0.0,0.0,0.0,0.0
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,5,2,3,0.4,full_external,mlsp-2013-birds__9d6111ad09d84e7aa563821c26dd77b2,1,1.0,0.0,1,514.6,5,2852.5744729042053,2852.5744729042053,2852.5744729042053,1.0,1.0
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,5,2,3,0.4,full_self_report_available,mlsp-2013-birds__9d6111ad09d84e7aa563821c26dd77b2,1,1.0,0.0,1,514.6,5,2852.5744729042053,2852.5744729042053,2852.5744729042053,1.0,1.0
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,5,2,3,0.4,full_self_report_complete,mlsp-2013-birds__9d6111ad09d84e7aa563821c26dd77b2,1,1.0,0.0,1,514.6,5,2852.5744729042053,2852.5744729042053,2852.5744729042053,1.0,1.0
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,5,2,3,0.4,sub120_available,mlsp-2013-birds__2d983a9212234554a59cec88a93e6e0b,1,0.0,0.009440000000000004,5,514.6,0,2852.5744729042053,514.6,514.6,0.18039844529495697,0.18039844529495697
